time,Emitted_bb,ch16
0.0,0.00177,0.00010423437499999994
2e-10,0.0018609375,-0.0001395156250000001
4e-10,0.001695,1.0484374999999969e-05
6e-10,0.0018009375,5.423437499999992e-05
8e-10,0.0016640625,-0.00014576562500000006
1e-09,0.0015909375,0.00016048437499999993
1.2e-09,0.0018909375,0.00030110937499999994
1.4e-09,0.0017390625,-0.0003895156250000001
1.6e-09,0.00165,-4.2640625000000035e-05
1.8e-09,0.001815,0.0002573593749999999
2e-09,0.00186,-0.00014264062500000008
2.2e-09,0.00189,-0.00014576562500000006
2.4e-09,0.0016959375,-0.0004426406250000001
2.6e-09,0.001783125,-4.2640625000000035e-05
2.8e-09,0.0017259375,0.00035735937499999993
3e-09,0.0017090625,6.048437499999988e-05
3.2e-09,0.001636875,-0.00019889062500000007
3.4e-09,0.0016640625,0.0001104843749999999
3.6e-09,0.0018009375,6.048437499999988e-05
3.8e-09,0.0016340625,-0.00014576562500000006
4e-09,0.001636875,-5.201562500000009e-05
4.2e-09,0.0017540625,1.360937499999995e-05
4.4e-09,0.0016359375,-4.2640625000000035e-05
4.6e-09,0.001755,0.00015735937499999995
4.8e-09,0.0017690625,4.234374999999898e-06
5e-09,0.001515,-4.5765625000000125e-05
5.2e-09,0.00159,0.00010735937499999992
5.4e-09,0.001665,7.359374999999879e-06
5.6e-09,0.001651875,0.00021048437499999995
5.8e-09,0.001965,7.359374999999879e-06
6e-09,0.0017709375,5.73593749999999e-05
6.2e-09,0.0015309375,7.359374999999879e-06
6.4e-09,0.00177,0.0003104843749999999
6.6e-09,0.001755,7.359374999999879e-06
6.8e-09,0.00177,-0.00019889062500000007
7e-09,0.00183,0.00021048437499999995
7.2e-09,0.0016209375,1.1093749999999169e-06
7.4e-09,0.001693125,4.234374999999898e-06
7.6e-09,0.001771875,0.00021048437499999995
7.8e-09,0.001695,6.360937499999986e-05
8e-09,0.001725,0.00015110937499999988
8.2e-09,0.001755,0.00020423437499999988
8.4e-09,0.0018009375,-0.00013639062500000012
8.6e-09,0.0017690625,-4.2640625000000035e-05
8.8e-09,0.0017090625,1.0484374999999969e-05
9e-09,0.0018009375,0.0003042343749999999
9.2e-09,0.0016040625,-0.00014576562500000006
9.4e-09,0.0016359375,5.73593749999999e-05
9.6e-09,0.0019340625,0.00020735937499999997
9.8e-09,0.001815,0.0001104843749999999
1e-08,0.001755,0.00015423437499999997
1.02e-08,0.001725,-9.264062500000006e-05
1.04e-08,0.0017109375,0.00035735937499999993
1.06e-08,0.0018,1.1093749999999169e-06
1.08e-08,0.001785,0.00015735937499999995
1.1e-08,0.0017859375,0.0002573593749999999
1.12e-08,0.0016940625,-0.0003895156250000001
1.14e-08,0.00162,4.234374999999898e-06
1.16e-08,0.001725,-0.00014576562500000006
1.18e-08,0.0016659375,-0.0003395156250000002
1.2e-08,0.001785,7.359374999999879e-06
1.22e-08,0.0016490625,-0.00014576562500000006
1.24e-08,0.0017409375,5.73593749999999e-05
1.26e-08,0.001935,0.0002542343749999999
1.28e-08,0.00168,-4.2640625000000035e-05
1.3e-08,0.0016809375,0.00010423437499999994
1.32e-08,0.001845,0.0002573593749999999
1.34e-08,0.001875,7.359374999999879e-06
1.36e-08,0.0022359375,7.359374999999879e-06
1.38e-08,0.003,0.00026048437499999987
1.4e-08,0.00489,0.00010423437499999994
1.42e-08,0.0078609375,5.73593749999999e-05
1.44e-08,0.011505,1.0484374999999969e-05
1.46e-08,0.0165140625,-0.00014264062500000008
1.48e-08,0.021571875,1.1093749999999169e-06
1.5e-08,0.0263540625,-0.00029264062500000015
1.52e-08,0.030315,-8.951562500000008e-05
1.54e-08,0.0318890625,0.0004073593749999999
1.56e-08,0.03216,4.234374999999898e-06
1.58e-08,0.03222,-0.0003895156250000001
1.6e-08,0.032205,7.359374999999879e-06
1.62e-08,0.0324,0.0001104843749999999
1.64e-08,0.03249,-0.00014264062500000008
1.66e-08,0.0326090625,0.0002542343749999999
1.68e-08,0.032565,-9.264062500000006e-05
1.7e-08,0.032323125,-3.9515625000000054e-05
1.72e-08,0.031995,5.423437499999992e-05
1.74e-08,0.0313809375,0.0001104843749999999
1.76e-08,0.03045,5.423437499999992e-05
1.78e-08,0.029655,-4.2640625000000035e-05
1.8e-08,0.0288,6.048437499999988e-05
1.82e-08,0.028065,1.1093749999999169e-06
