time,Emitted_bb,ch27
0.0,0.00177,-0.0002692187499999999
2e-10,0.0018609375,8.39062500000001e-05
4e-10,0.001695,9.015625000000007e-05
6e-10,0.0018009375,-0.00022234375
8e-10,0.0016640625,3.703125000000006e-05
1e-09,0.0015909375,0.00023390625000000006
1.2e-09,0.0018909375,0.0003307812500000001
1.4e-09,0.0017390625,3.07812500000001e-05
1.6e-09,0.00165,-0.00020984374999999996
1.8e-09,0.001815,0.00023078125000000003
2e-09,0.00186,-6.296874999999998e-05
2.2e-09,0.00189,-0.00011609374999999999
2.4e-09,0.0016959375,0.00013390625000000002
2.6e-09,0.001783125,-0.00041609375
2.8e-09,0.0017259375,-0.0002692187499999999
3e-09,0.0017090625,-0.0001660937499999999
3.2e-09,0.001636875,-1.609374999999994e-05
3.4e-09,0.0016640625,0.00012765625000000006
3.6e-09,0.0018009375,-6.296874999999998e-05
3.8e-09,0.0016340625,0.00023390625000000006
4e-09,0.001636875,0.00033703125000000004
4.2e-09,0.0017540625,-0.00022546874999999997
4.4e-09,0.0016359375,0.00023078125000000003
4.6e-09,0.001755,8.703125000000009e-05
4.8e-09,0.0017690625,-6.921874999999994e-05
5e-09,0.001515,8.39062500000001e-05
5.2e-09,0.00159,-0.0003129687499999999
5.4e-09,0.001665,-6.296874999999998e-05
5.6e-09,0.001651875,3.390625000000008e-05
5.8e-09,0.001965,-0.0001129687499999999
6e-09,0.0017709375,8.078125000000002e-05
6.2e-09,0.0015309375,0.00018703125000000002
6.4e-09,0.00177,-1.609374999999994e-05
6.6e-09,0.001755,3.390625000000008e-05
6.8e-09,0.00177,0.00018703125000000002
7e-09,0.00183,-1.609374999999994e-05
7.2e-09,0.0016209375,-0.00012234374999999995
7.4e-09,0.001693125,0.00018703125000000002
7.6e-09,0.001771875,-1.921874999999992e-05
7.8e-09,0.001695,-0.0001660937499999999
8e-09,0.001725,0.0003307812500000001
8.2e-09,0.001755,-0.00011609374999999999
8.4e-09,0.0018009375,-1.609374999999994e-05
8.6e-09,0.0017690625,0.00023703125000000005
8.8e-09,0.0017090625,-0.00036921874999999997
9e-09,0.0018009375,0.00033703125000000004
9.2e-09,0.0016040625,-0.00011921874999999997
9.4e-09,0.0016359375,-0.0004129687499999999
9.6e-09,0.0019340625,0.0003839062500000001
9.8e-09,0.001815,0.00013390625000000002
1e-08,0.001755,-0.00012234374999999995
1.02e-08,0.001725,0.00017765625000000008
1.04e-08,0.0017109375,0.00019015625
1.06e-08,0.0018,-0.00017234374999999997
1.08e-08,0.001785,-0.00016921875
1.1e-08,0.0017859375,-0.00022234375
1.12e-08,0.0016940625,3.390625000000008e-05
1.14e-08,0.00162,0.00023703125000000005
1.16e-08,0.001725,-0.00046921875
1.18e-08,0.0016659375,0.00033703125000000004
1.2e-08,0.001785,0.00033390625000000006
1.22e-08,0.0016490625,-0.00011921874999999997
1.24e-08,0.0017409375,0.00023078125000000003
1.26e-08,0.001935,-0.00010984374999999992
1.28e-08,0.00168,-0.00011609374999999999
1.3e-08,0.0016809375,0.00023078125000000003
1.32e-08,0.001845,8.078125000000002e-05
1.34e-08,0.001875,8.078125000000002e-05
1.36e-08,0.0022359375,-1.609374999999994e-05
1.38e-08,0.003,0.00018390625000000004
1.4e-08,0.00489,-0.00011609374999999999
1.42e-08,0.0078609375,-5.984375e-05
1.44e-08,0.011505,0.00023390625000000006
1.46e-08,0.0165140625,0.0003307812500000001
1.48e-08,0.021571875,0.00023390625000000006
1.5e-08,0.0263540625,-1.296874999999996e-05
1.52e-08,0.030315,8.703125000000009e-05
1.54e-08,0.0318890625,0.00018390625000000004
1.56e-08,0.03216,-1.609374999999994e-05
1.58e-08,0.03222,-0.00011609374999999999
