time,Emitted_bb,ch24
0.0,0.001741875,0.000181359375
2e-10,0.0017240625,-2.4890624999999956e-05
4e-10,0.0016509375,-1.2390625000000032e-05
6e-10,0.0019209375,-0.00012176562500000002
8e-10,0.0018159375,0.000181359375
1e-09,0.001785,0.00017510937500000003
1.2e-09,0.0018159375,0.000381359375
1.4e-09,0.0016490625,-1.2390625000000032e-05
1.6e-09,0.0018909375,-0.0003186406249999999
1.8e-09,0.001725,8.135937500000005e-05
2e-09,0.0016509375,3.448437500000001e-05
2.2e-09,0.0018290625,-7.1765625e-05
2.4e-09,0.0017559375,3.135937500000003e-05
2.6e-09,0.00171,-0.00011864062499999993
2.8e-09,0.0015290625,0.00013448437500000006
3e-09,0.001741875,-2.4890624999999956e-05
3.2e-09,0.0018890625,-0.00012176562500000002
3.4e-09,0.0016490625,8.760937500000001e-05
3.6e-09,0.0016190625,-0.000124890625
3.8e-09,0.00171,-0.000268640625
4e-09,0.00171,2.5109375000000067e-05
4.2e-09,0.00189,0.000437609375
4.4e-09,0.00192,0.000231359375
4.6e-09,0.0018,-1.8640624999999994e-05
4.8e-09,0.0017690625,8.135937500000005e-05
5e-09,0.0017409375,-0.00036864062500000004
5.2e-09,0.0018309375,0.00012823437499999998
5.4e-09,0.001816875,-1.8640624999999994e-05
5.6e-09,0.0017090625,-0.0004248906249999999
5.8e-09,0.0017390625,-1.8640624999999994e-05
6e-09,0.00165,-0.00021864062499999998
6.2e-09,0.00165,-0.00012176562500000002
6.4e-09,0.001635,0.00012823437499999998
6.6e-09,0.0016340625,-0.00020926562499999992
6.8e-09,0.0017840625,0.00018448437499999997
7e-09,0.0018290625,2.8234375000000048e-05
7.2e-09,0.0017409375,-0.00011864062499999993
7.4e-09,0.001755,0.000234484375
7.6e-09,0.001845,-0.00017176562499999993
7.8e-09,0.0017690625,0.00017510937500000003
8e-09,0.0018609375,0.000234484375
8.2e-09,0.001753125,-7.489062499999998e-05
8.4e-09,0.0017278125,0.000331359375
8.6e-09,0.001753125,3.135937500000003e-05
8.8e-09,0.001755,-0.00011864062499999993
9e-09,0.0017559375,-6.864062500000002e-05
9.2e-09,0.0017240625,-0.00016864062499999995
9.4e-09,0.0016340625,0.00013448437500000006
9.6e-09,0.0017859375,-2.1765624999999975e-05
9.8e-09,0.001723125,0.000178234375
1e-08,0.0016509375,-0.00036864062500000004
