time,Emitted_bb,ch18
0.0,0.001665,-0.00023064062499999994
2e-10,0.001665,-0.00018064062499999992
4e-10,0.0016659375,0.00016623437500000004
6e-10,0.001756875,0.00022248437500000003
8e-10,0.0018140625,1.623437500000008e-05
1e-09,0.001756875,2.5609375000000024e-05
1.2e-09,0.001513125,-3.064062499999996e-05
1.4e-09,0.0017690625,0.00031623437500000005
1.6e-09,0.0018290625,-8.064062499999987e-05
1.8e-09,0.001755,-0.00028376562499999995
2e-09,0.0017390625,-3.064062499999996e-05
2.2e-09,0.0016359375,-0.000330640625
2.4e-09,0.001845,-0.00028064062499999986
2.6e-09,0.00171,0.00016623437500000004
2.8e-09,0.001695,6.62343750000001e-05
3e-09,0.0017840625,0.00026935937500000007
3.2e-09,0.00168,-0.00023064062499999994
3.4e-09,0.00183,-0.0003275156249999999
3.6e-09,0.0018009375,-0.00022751562499999985
3.8e-09,0.0018609375,0.00011623437500000013
4e-09,0.001843125,0.00016935937500000013
4.2e-09,0.001755,6.935937500000009e-05
4.4e-09,0.0016509375,-0.00023064062499999994
4.6e-09,0.00177,-3.064062499999996e-05
4.8e-09,0.0017840625,6.935937500000009e-05
5e-09,0.0016809375,-0.000330640625
5.2e-09,0.0017240625,-2.439062499999989e-05
5.4e-09,0.001635,0.00011310937500000004
5.6e-09,0.0017859375,-7.75156249999999e-05
5.8e-09,0.00195,0.00016935937500000013
6e-09,0.0018,2.2484375000000043e-05
6.2e-09,0.0017540625,-0.00017751562499999994
6.4e-09,0.00165,0.00016623437500000004
6.6e-09,0.001861875,0.0001224843750000001
6.8e-09,0.001755,0.00016935937500000013
7e-09,0.001605,2.2484375000000043e-05
7.2e-09,0.0017259375,6.310937500000012e-05
7.4e-09,0.0016790625,-2.751562499999987e-05
7.6e-09,0.0018609375,-8.376562499999996e-05
7.8e-09,0.0016659375,0.00022560937500000012
8e-09,0.001633125,-0.00013376562499999988
8.2e-09,0.0017559375,-0.0003275156249999999
8.4e-09,0.0017840625,-3.064062499999996e-05
8.6e-09,0.0018,0.0001224843750000001
8.8e-09,0.001545,0.00031623437500000005
9e-09,0.001725,-7.75156249999999e-05
9.2e-09,0.0017690625,0.00011935937500000011
9.4e-09,0.0018459375,-3.376562499999994e-05
9.6e-09,0.0018290625,-0.00028064062499999986
9.8e-09,0.00165,0.0002662343750000001
1e-08,0.0018290625,0.00022248437500000003
1.02e-08,0.0017259375,-8.376562499999996e-05
1.04e-08,0.001755,-0.00017439062499999996
1.06e-08,0.0018309375,-0.0001306406249999999
1.08e-08,0.0017840625,0.00011935937500000011
1.1e-08,0.0017709375,-0.0001837656249999999
1.12e-08,0.0017990625,-0.00013376562499999988
1.14e-08,0.0017840625,-0.00017751562499999994
1.16e-08,0.0017109375,7.560937500000005e-05
1.18e-08,0.001798125,-0.00013376562499999988
1.2e-08,0.001605,-8.689062499999995e-05
1.22e-08,0.001785,0.00011935937500000011
1.24e-08,0.00195,-3.064062499999996e-05
1.26e-08,0.001785,7.560937500000005e-05
1.28e-08,0.001785,-8.376562499999996e-05
1.3e-08,0.0017690625,0.0002662343750000001
1.32e-08,0.001905,0.0003662343750000001
1.34e-08,0.0018290625,-2.751562499999987e-05
1.36e-08,0.002235,-0.0001306406249999999
1.38e-08,0.0031509375,-0.00023064062499999994
1.4e-08,0.00456,6.62343750000001e-05
1.42e-08,0.0077409375,0.00046623437500000007
1.44e-08,0.0115040625,-0.00017751562499999994
1.46e-08,0.016245,-0.00017751562499999994
1.48e-08,0.0214059375,0.00016310937500000006
1.5e-08,0.0262940625,6.935937500000009e-05
1.52e-08,0.030405,-0.00013376562499999988
1.54e-08,0.0318759375,0.0001724843750000001
1.56e-08,0.0321459375,-8.064062499999987e-05
1.58e-08,0.032205,-0.0004306406249999998
1.6e-08,0.0322209375,1.9359375000000062e-05
1.62e-08,0.0324,7.248437500000007e-05
1.64e-08,0.0324140625,-0.00013376562499999988
1.66e-08,0.032595,-0.00017751562499999994
1.68e-08,0.0326109375,-3.376562499999994e-05
1.7e-08,0.032626875,0.0001756093750000001
1.72e-08,0.03216,-0.0001306406249999999
1.74e-08,0.031185,-0.00018064062499999992
1.76e-08,0.0305540625,1.623437500000008e-05
1.78e-08,0.0298790625,0.00027560937500000003
1.8e-08,0.028935,-0.00023064062499999994
1.82e-08,0.02811,0.0001724843750000001
1.84e-08,0.027495,-8.064062499999987e-05
1.86e-08,0.0266859375,-0.0001306406249999999
1.88e-08,0.0258609375,-0.0001306406249999999
1.9e-08,0.025363125,-0.000277515625
1.92e-08,0.024585,-0.00013376562499999988
1.94e-08,0.0238059375,7.248437500000007e-05
1.96e-08,0.023266875,6.310937500000012e-05
1.98e-08,0.0226940625,0.00011935937500000011
2e-08,0.021885,1.9359375000000062e-05
2.02e-08,0.021375,-0.00028064062499999986
2.04e-08,0.02091,-0.00012751562499999992
2.06e-08,0.02022,-8.064062499999987e-05
2.08e-08,0.0197409375,-3.376562499999994e-05
2.1e-08,0.0190940625,2.5609375000000024e-05
2.12e-08,0.018675,-8.376562499999996e-05
2.14e-08,0.0180609375,6.62343750000001e-05
2.16e-08,0.0176690625,0.00021935937500000004
2.18e-08,0.017431875,-0.0001306406249999999
2.2e-08,0.0166340625,0.00011623437500000013
2.22e-08,0.0163190625,1.9359375000000062e-05
2.24e-08,0.0160209375,-0.00033689062499999995
2.26e-08,0.0155390625,0.0001224843750000001
2.28e-08,0.0150759375,-2.751562499999987e-05
2.3e-08,0.014685,-0.00013376562499999988
2.32e-08,0.0144909375,-0.000277515625
2.34e-08,0.013951875,-0.00013376562499999988
2.36e-08,0.0137709375,0.00027248437500000005
2.38e-08,0.0134090625,-3.064062499999996e-05
2.4e-08,0.012943125,0.00016623437500000004
2.42e-08,0.012811875,-0.00023376562499999982
2.44e-08,0.012255,-0.00018064062499999992
2.46e-08,0.01197,0.0006224843750000001
2.48e-08,0.011895,0.00011623437500000013
2.5e-08,0.011655,-0.00028376562499999995
2.52e-08,0.01128,0.00027248437500000005
2.54e-08,0.01101,-8.064062499999987e-05
2.56e-08,0.0107109375,-0.0001306406249999999
2.58e-08,0.01035,-3.376562499999994e-05
2.6e-08,0.0103040625,1.9359375000000062e-05
2.62e-08,0.0100659375,0.0003193593750000001
2.64e-08,0.009885,2.2484375000000043e-05
2.66e-08,0.00975,1.9359375000000062e-05
2.68e-08,0.0093159375,-0.00023376562499999982
2.7e-08,0.00912,-0.00012751562499999992
2.72e-08,0.0089090625,0.00026935937500000007
2.74e-08,0.0088059375,-3.064062499999996e-05
2.76e-08,0.0086840625,-0.00022751562499999985
2.78e-08,0.008551875,-0.00028376562499999995
2.8e-08,0.008325,0.00016935937500000013
2.82e-08,0.0080990625,0.00032248437500000007
2.84e-08,0.00801,1.9359375000000062e-05
2.86e-08,0.0077559375,0.00022248437500000003
2.88e-08,0.0075290625,-0.00018064062499999992
2.9e-08,0.0075159375,-0.00028376562499999995
2.92e-08,0.007395,0.00036935937500000006
2.94e-08,0.00729,0.0001224843750000001
2.96e-08,0.0071540625,-8.689062499999995e-05
2.98e-08,0.0069759375,0.0001224843750000001
3e-08,0.0067490625,0.00011310937500000004
3.02e-08,0.0067809375,-7.75156249999999e-05
3.04e-08,0.0067040625,1.9359375000000062e-05
3.06e-08,0.0066590625,-3.064062499999996e-05
3.08e-08,0.00681,-2.751562499999987e-05
3.1e-08,0.0066609375,0.00011935937500000011
3.12e-08,0.006703125,-3.064062499999996e-05
3.14e-08,0.00678,0.0001224843750000001
3.16e-08,0.006313125,0.00016623437500000004
3.18e-08,0.006136875,6.935937500000009e-05
3.2e-08,0.0061190625,0.00016623437500000004
3.22e-08,0.0057909375,0.00022248437500000003
3.24e-08,0.0051,0.00021310937500000008
3.26e-08,0.004785,2.2484375000000043e-05
3.28e-08,0.004605,-0.00013376562499999988
3.3e-08,0.0042759375,-0.00037751562500000003
3.32e-08,0.0037490625,-0.00028376562499999995
3.34e-08,0.00351,0.0004193593750000001
3.36e-08,0.0033009375,1.623437500000008e-05
3.38e-08,0.00303,-0.00012751562499999992
3.4e-08,0.0028959375,-8.376562499999996e-05
3.42e-08,0.002685,0.00011935937500000011
3.44e-08,0.0023859375,0.00026935937500000007
3.46e-08,0.002355,-8.376562499999996e-05
3.48e-08,0.0022359375,-0.0001306406249999999
3.5e-08,0.0021459375,-0.0001306406249999999
3.52e-08,0.002008125,0.00016935937500000013
3.54e-08,0.0018159375,0.00021935937500000004
3.56e-08,0.0017390625,-0.00028064062499999986
3.58e-08,0.0016659375,-0.00013376562499999988
3.6e-08,0.00153,-2.751562499999987e-05
3.62e-08,0.001486875,1.9359375000000062e-05
3.64e-08,0.0013490625,0.00016935937500000013
3.66e-08,0.0012140625,-0.00023064062499999994
3.68e-08,0.001216875,-8.376562499999996e-05
3.7e-08,0.0010209375,-0.00022439062499999998
3.72e-08,0.0008240625,-2.751562499999987e-05
3.74e-08,0.001005,0.00016310937500000006
3.76e-08,0.0010490625,-0.00013376562499999988
3.78e-08,0.0009,0.0001756093750000001
3.8e-08,0.000885,0.00031623437500000005
3.82e-08,0.000885,-0.00028064062499999986
3.84e-08,0.0008540625,0.00016935937500000013
3.86e-08,0.00081,0.00011310937500000004
3.88e-08,0.0008240625,-7.75156249999999e-05
3.9e-08,0.0008259375,0.00016935937500000013
3.92e-08,0.0007040625,0.00041310937500000007
3.94e-08,0.0005990625,0.00016623437500000004
3.96e-08,0.0007490625,0.00016623437500000004
3.98e-08,0.0007359375,0.0001756093750000001
4e-08,0.000645,-3.064062499999996e-05
4.02e-08,0.000705,0.00021623437500000006
4.04e-08,0.00066,6.935937500000009e-05
4.06e-08,0.0007940625,-7.75156249999999e-05
4.08e-08,0.00084,0.00011310937500000004
4.1e-08,0.000675,0.00021935937500000004
4.12e-08,0.0007790625,-0.00048064062499999995
4.14e-08,0.0008559375,-0.000330640625
4.16e-08,0.000826875,-0.00017751562499999994
4.18e-08,0.0008409375,0.0001224843750000001
4.2e-08,0.0007659375,0.0003193593750000001
4.22e-08,0.000825,7.560937500000005e-05
4.24e-08,0.00075,0.0002662343750000001
4.26e-08,0.0008109375,-7.75156249999999e-05
4.28e-08,0.0008840625,0.00031623437500000005
4.3e-08,0.0008409375,0.0001224843750000001
4.32e-08,0.00096,-7.75156249999999e-05
4.34e-08,0.000825,1.623437500000008e-05
4.36e-08,0.000915,6.62343750000001e-05
4.38e-08,0.0010940625,0.0005756093750000001
4.4e-08,0.000945,-0.000330640625
4.42e-08,0.0010940625,-7.75156249999999e-05
4.44e-08,0.001005,0.00011310937500000004
4.46e-08,0.0010359375,-0.000330640625
4.48e-08,0.0011840625,-0.00012751562499999992
4.5e-08,0.000991875,-0.0003806406249999999
4.52e-08,0.0011390625,0.00046623437500000007
4.54e-08,0.0012009375,0.0003756093750000001
4.56e-08,0.001275,-0.00022751562499999985
4.58e-08,0.001275,-3.064062499999996e-05
4.6e-08,0.0011709375,0.0004193593750000001
4.62e-08,0.0011409375,-3.376562499999994e-05
4.64e-08,0.00129,-0.00012751562499999992
4.66e-08,0.0013209375,0.00042248437500000006
4.68e-08,0.0012909375,-0.00018689062499999988
4.7e-08,0.0013040625,0.00031623437500000005
4.72e-08,0.0013959375,0.0001756093750000001
4.74e-08,0.0013490625,-0.0005306406249999999
4.76e-08,0.0012740625,-0.00033376562499999986
4.78e-08,0.0013659375,-0.00022751562499999985
4.8e-08,0.00144,6.935937500000009e-05
4.82e-08,0.001411875,0.00021935937500000004
4.84e-08,0.001348125,-0.0001837656249999999
4.86e-08,0.0013359375,-0.00048064062499999995
4.88e-08,0.0015290625,-0.00042751562499999994
4.9e-08,0.001305,0.0002662343750000001
4.92e-08,0.0014709375,-8.064062499999987e-05
4.94e-08,0.001543125,-0.000277515625
4.96e-08,0.0015459375,0.0001224843750000001
4.98e-08,0.00162,-3.376562499999994e-05
5e-08,0.0016340625,-8.064062499999987e-05
5.02e-08,0.00165,0.0003756093750000001
5.04e-08,0.001618125,-8.376562499999996e-05
5.06e-08,0.0016340625,1.9359375000000062e-05
5.08e-08,0.00168,0.0003193593750000001
5.1e-08,0.0017559375,-0.00048064062499999995
5.12e-08,0.0017821875,0.0004193593750000001
5.14e-08,0.001755,0.0004724843750000001
5.16e-08,0.0019509375,-0.0001306406249999999
5.18e-08,0.0021009375,-3.064062499999996e-05
5.2e-08,0.0019209375,1.623437500000008e-05
5.22e-08,0.0019490625,0.0005131093750000001
5.24e-08,0.00207,-0.00012751562499999992
5.26e-08,0.001905,0.00016935937500000013
5.28e-08,0.001905,0.00016935937500000013
5.3e-08,0.0020409375,-0.0004337656249999999
5.32e-08,0.00204,1.9359375000000062e-05
5.34e-08,0.0021009375,6.935937500000009e-05
