time,Emitted_bb,ch30
0.0,0.00186,-0.00016557812500000004
2e-10,0.0018140625,7.817187500000001e-05
4e-10,0.0019340625,8.129687499999999e-05
6e-10,0.0017859375,0.00027504687499999996
8e-10,0.0019490625,-1.8703125000000057e-05
1e-09,0.001815,0.0001844218749999999
1.2e-09,0.0017559375,2.5046875000000004e-05
1.4e-09,0.0017990625,-0.00016557812500000004
1.6e-09,0.0017109375,0.00023442187499999993
1.8e-09,0.001725,2.5046875000000004e-05
2e-09,0.00165,0.000134421875
2.2e-09,0.0017109375,0.00042817187499999995
2.4e-09,0.0017090625,-1.8703125000000057e-05
2.6e-09,0.0018309375,-0.00012495312500000006
2.8e-09,0.001845,0.00018129687499999993
3e-09,0.0015759375,-6.870312500000008e-05
3.2e-09,0.001665,7.817187500000001e-05
3.4e-09,0.0016190625,0.00023442187499999993
3.6e-09,0.0017240625,-7.182812500000006e-05
3.8e-09,0.00177,-6.245312500000001e-05
4e-09,0.0016040625,2.5046875000000004e-05
4.2e-09,0.0016509375,0.00012817187499999992
4.4e-09,0.001738125,-1.5578125000000075e-05
4.6e-09,0.0018309375,-7.182812500000006e-05
4.8e-09,0.00168,-6.870312500000008e-05
5e-09,0.00174,-7.182812500000006e-05
5.2e-09,0.0017221875,0.00038442187499999994
5.4e-09,0.0017859375,7.817187500000001e-05
5.6e-09,0.00177,-0.000118703125
5.8e-09,0.0014540625,-0.0004218281250000001
6e-09,0.001783125,3.1296874999999966e-05
6.2e-09,0.001666875,0.000134421875
6.4e-09,0.001695,-0.000118703125
6.6e-09,0.00189,-7.182812500000006e-05
6.8e-09,0.001575,-0.00036245312500000014
7e-09,0.0018159375,-7.182812500000006e-05
7.2e-09,0.0017390625,0.00023129687499999995
7.4e-09,0.00177,-0.00016557812500000004
7.6e-09,0.0016959375,0.00018129687499999993
7.8e-09,0.001621875,3.442187499999995e-05
8e-09,0.001785,-7.495312500000004e-05
8.2e-09,0.0017540625,-0.00011557812500000001
8.4e-09,0.0016940625,-1.5578125000000075e-05
8.6e-09,0.0016940625,-1.5578125000000075e-05
8.8e-09,0.00186,8.442187499999997e-05
9e-09,0.0017409375,-2.1828125000000038e-05
9.2e-09,0.00177,-0.00026870312500000006
9.4e-09,0.001605,0.00022817187499999997
9.6e-09,0.0015609375,0.00018129687499999993
9.8e-09,0.0017990625,-0.000171828125
1e-08,0.001666875,-0.00021870312500000004
1.02e-08,0.001933125,-0.00011557812500000001
1.04e-08,0.0017709375,0.00017817187499999994
1.06e-08,0.001813125,-6.870312500000008e-05
1.08e-08,0.0019059375,-0.0003687031250000001
1.1e-08,0.001545,-6.870312500000008e-05
1.12e-08,0.0018309375,2.8171874999999985e-05
1.14e-08,0.0016659375,-0.000118703125
1.16e-08,0.0017109375,0.00023442187499999993
1.18e-08,0.0018,0.00038129687499999996
1.2e-08,0.0016340625,-6.870312500000008e-05
1.22e-08,0.0018459375,-0.000171828125
1.24e-08,0.0016959375,8.442187499999997e-05
1.26e-08,0.0018140625,0.00023129687499999995
1.28e-08,0.0018178125,-0.00016870312500000002
1.3e-08,0.0017240625,2.8171874999999985e-05
1.32e-08,0.001845,0.000334421875
1.34e-08,0.0018609375,-0.000418703125
1.36e-08,0.0024009375,-0.000118703125
1.38e-08,0.003105,0.00033129687499999994
1.4e-08,0.00483,-1.5578125000000075e-05
1.42e-08,0.0077559375,0.000131296875
1.44e-08,0.011488125,0.000187546875
1.46e-08,0.01611,-0.000274953125
1.48e-08,0.0211490625,0.00018129687499999993
1.5e-08,0.0261909375,-1.8703125000000057e-05
1.52e-08,0.03012,3.442187499999995e-05
1.54e-08,0.0319190625,8.129687499999999e-05
1.56e-08,0.032205,-0.00012182812500000008
1.58e-08,0.0321740625,0.000131296875
1.6e-08,0.0322190625,-1.5578125000000075e-05
1.62e-08,0.0323840625,0.000225046875
1.64e-08,0.0325190625,-2.1828125000000038e-05
1.66e-08,0.032565,-0.00011557812500000001
1.68e-08,0.032683125,0.00012504687499999994
1.7e-08,0.0326259375,0.00017817187499999994
1.72e-08,0.032251875,0.00032817187499999996
1.74e-08,0.0315740625,-0.000118703125
1.76e-08,0.0307209375,-1.5578125000000075e-05
1.78e-08,0.02997,-2.1828125000000038e-05
1.8e-08,0.0290390625,8.129687499999999e-05
1.82e-08,0.0282759375,-0.00021870312500000004
1.84e-08,0.0273909375,-0.0005187031250000001
1.86e-08,0.026685,-6.870312500000008e-05
1.88e-08,0.026205,2.8171874999999985e-05
1.9e-08,0.025215,-0.000118703125
1.92e-08,0.0245540625,0.00028129687499999997
1.94e-08,0.0238790625,8.129687499999999e-05
1.96e-08,0.0233109375,-7.495312500000004e-05
1.98e-08,0.02268,0.00023129687499999995
2e-08,0.0219609375,-0.000312453125
2.02e-08,0.021493125,-0.00011557812500000001
2.04e-08,0.02088,-7.495312500000004e-05
2.06e-08,0.0204459375,-0.00026870312500000006
2.08e-08,0.019798125,3.442187499999995e-05
2.1e-08,0.0193059375,-2.1828125000000038e-05
2.12e-08,0.0189009375,0.00033129687499999994
2.14e-08,0.01821,0.00017817187499999994
2.16e-08,0.017775,-7.182812500000006e-05
2.18e-08,0.0173709375,-0.00011245312500000003
2.2e-08,0.0169490625,-0.00011557812500000001
2.22e-08,0.016501875,0.00023129687499999995
2.24e-08,0.015988125,-0.000118703125
2.26e-08,0.0156,-0.00026557812499999997
2.28e-08,0.0154509375,0.000131296875
2.3e-08,0.014865,-0.00016870312500000002
2.32e-08,0.0144159375,8.129687499999999e-05
2.34e-08,0.0141290625,8.129687499999999e-05
2.36e-08,0.013635,-0.000118703125
2.38e-08,0.01341,0.00023129687499999995
2.4e-08,0.0130790625,0.00018129687499999993
2.42e-08,0.01272,-0.0003687031250000001
2.44e-08,0.0123609375,8.129687499999999e-05
2.46e-08,0.012015,8.129687499999999e-05
2.48e-08,0.01185,-7.495312500000004e-05
2.5e-08,0.0116240625,0.000131296875
2.52e-08,0.0114309375,-0.00011557812500000001
2.54e-08,0.0109040625,3.1296874999999966e-05
2.56e-08,0.01074,-6.870312500000008e-05
2.58e-08,0.01059,-0.000118703125
2.6e-08,0.01026,-0.00022182812500000002
2.62e-08,0.010213125,-0.00016557812500000004
2.64e-08,0.009811875,8.129687499999999e-05
2.66e-08,0.0096440625,8.129687499999999e-05
2.68e-08,0.009451875,0.00033129687499999994
2.7e-08,0.0092709375,3.1296874999999966e-05
2.72e-08,0.009286875,-0.00026870312500000006
2.74e-08,0.0088640625,-7.182812500000006e-05
2.76e-08,0.0087009375,0.000134421875
2.78e-08,0.00852,3.442187499999995e-05
2.8e-08,0.008323125,0.00038442187499999994
2.82e-08,0.0082790625,3.442187499999995e-05
2.84e-08,0.00789,-0.0006718281250000001
2.86e-08,0.0078009375,-7.182812500000006e-05
2.88e-08,0.007665,0.00022817187499999997
2.9e-08,0.007543125,-0.00016870312500000002
2.92e-08,0.0075,3.1296874999999966e-05
2.94e-08,0.0072590625,-1.8703125000000057e-05
2.96e-08,0.006988125,0.00012817187499999992
2.98e-08,0.0069309375,7.817187500000001e-05
3e-08,0.006975,-0.000274953125
3.02e-08,0.006705,-1.2453125000000094e-05
3.04e-08,0.0067059375,-0.0001749531250000001
3.06e-08,0.0066309375,-6.557812499999999e-05
3.08e-08,0.0066890625,-2.1828125000000038e-05
3.1e-08,0.006765,0.00012504687499999994
3.12e-08,0.006645,-0.0002624531250000001
3.14e-08,0.0067490625,-0.00027182812499999993
3.16e-08,0.00651,0.00012817187499999992
3.18e-08,0.0063440625,-6.245312500000001e-05
3.2e-08,0.0061659375,2.8171874999999985e-05
3.22e-08,0.005775,-1.8703125000000057e-05
3.24e-08,0.005325,-1.5578125000000075e-05
3.26e-08,0.0048459375,2.8171874999999985e-05
3.28e-08,0.004528125,0.000131296875
3.3e-08,0.0042609375,0.00012817187499999992
3.32e-08,0.003765,-1.8703125000000057e-05
3.34e-08,0.0033309375,-1.8703125000000057e-05
3.36e-08,0.0032540625,-6.557812499999999e-05
3.38e-08,0.0030309375,0.0001844218749999999
3.4e-08,0.0028809375,-2.495312500000002e-05
3.42e-08,0.002775,-0.00021557812500000006
3.44e-08,0.002311875,-1.5578125000000075e-05
3.46e-08,0.0022940625,0.000378171875
3.48e-08,0.002296875,-0.00011245312500000003
3.5e-08,0.002128125,-0.00016870312500000002
3.52e-08,0.001845,0.000378171875
3.54e-08,0.0016190625,-0.000118703125
3.56e-08,0.001861875,-0.00026870312500000006
3.58e-08,0.0017259375,0.000131296875
3.6e-08,0.0016509375,0.000131296875
3.62e-08,0.0014090625,0.00023442187499999993
3.64e-08,0.001321875,-7.807812500000002e-05
3.66e-08,0.001365,-0.00011557812500000001
3.68e-08,0.0010359375,0.00022817187499999997
3.7e-08,0.0011859375,2.8171874999999985e-05
3.72e-08,0.000913125,0.00013754687499999997
3.74e-08,0.0008709375,-1.8703125000000057e-05
3.76e-08,0.0009590625,-0.0004749531250000001
3.78e-08,0.0009,0.000134421875
3.8e-08,0.0009159375,-1.5578125000000075e-05
3.82e-08,0.00066,-0.00011245312500000003
3.84e-08,0.000915,0.00022817187499999997
3.86e-08,0.0008409375,-7.495312500000004e-05
3.88e-08,0.00081,8.129687499999999e-05
3.9e-08,0.00093,-1.8703125000000057e-05
3.92e-08,0.00072,-6.557812499999999e-05
3.94e-08,0.0007359375,-2.1828125000000038e-05
3.96e-08,0.00069,-6.557812499999999e-05
3.98e-08,0.0007040625,-2.495312500000002e-05
4e-08,0.000615,3.1296874999999966e-05
4.02e-08,0.00072,8.129687499999999e-05
4.04e-08,0.000765,0.00027504687499999996
4.06e-08,0.00057,-2.1828125000000038e-05
4.08e-08,0.00072,3.442187499999995e-05
4.1e-08,0.00075,0.00042817187499999995
4.12e-08,0.0008559375,8.442187499999997e-05
4.14e-08,0.000795,-0.00016557812500000004
4.16e-08,0.0008109375,0.00028442187499999995
4.18e-08,0.0007940625,-0.0002624531250000001
4.2e-08,0.00069,2.8171874999999985e-05
4.22e-08,0.0009440625,0.00028442187499999995
4.24e-08,0.00078,-0.000118703125
4.26e-08,0.0007809375,3.1296874999999966e-05
4.28e-08,0.00081,0.00018129687499999993
4.3e-08,0.000705,-1.5578125000000075e-05
4.32e-08,0.0009609375,0.00018129687499999993
4.34e-08,0.000885,3.1296874999999966e-05
4.36e-08,0.00087,8.129687499999999e-05
4.38e-08,0.001021875,-0.000118703125
4.4e-08,0.0009609375,-0.000568703125
4.42e-08,0.0009440625,-0.00012182812500000008
4.44e-08,0.001065,2.8171874999999985e-05
4.46e-08,0.001095,-0.000318703125
4.48e-08,0.0009759375,2.8171874999999985e-05
4.5e-08,0.0011409375,3.442187499999995e-05
4.52e-08,0.0011840625,-0.00021557812500000006
4.54e-08,0.0011559375,2.8171874999999985e-05
4.56e-08,0.0011840625,-0.000118703125
4.58e-08,0.001183125,-0.00021870312500000004
4.6e-08,0.0014409375,0.000134421875
4.62e-08,0.001186875,3.1296874999999966e-05
4.64e-08,0.0012140625,0.00012817187499999992
4.66e-08,0.00135,7.817187500000001e-05
4.68e-08,0.0012890625,-0.000118703125
4.7e-08,0.001396875,0.000134421875
4.72e-08,0.001245,8.442187499999997e-05
4.74e-08,0.00126,-6.870312500000008e-05
4.76e-08,0.0013509375,-2.1828125000000038e-05
4.78e-08,0.001305,0.00043442187499999997
4.8e-08,0.0013340625,-0.00012182812500000008
4.82e-08,0.001381875,-0.00012182812500000008
4.84e-08,0.00144,0.000134421875
4.86e-08,0.00144,-0.000171828125
4.88e-08,0.001543125,-1.8703125000000057e-05
4.9e-08,0.00144,8.129687499999999e-05
4.92e-08,0.0015009375,-0.00011557812500000001
4.94e-08,0.0014521875,-0.00012182812500000008
4.96e-08,0.0014090625,-0.00026870312500000006
4.98e-08,0.0017409375,-6.557812499999999e-05
5e-08,0.00159,0.000131296875
5.02e-08,0.0016190625,-7.182812500000006e-05
5.04e-08,0.0017109375,-0.00026557812499999997
5.06e-08,0.0016640625,-1.8703125000000057e-05
5.08e-08,0.00165,0.00027817187499999994
5.1e-08,0.00162,0.00023442187499999993
5.12e-08,0.00189,-0.00016870312500000002
5.14e-08,0.001726875,3.1296874999999966e-05
5.16e-08,0.001798125,0.00018129687499999993
5.18e-08,0.001861875,-6.245312500000001e-05
5.2e-08,0.001798125,2.8171874999999985e-05
5.22e-08,0.0019940625,-0.00026870312500000006
5.24e-08,0.001951875,-1.8703125000000057e-05
5.26e-08,0.00204,3.1296874999999966e-05
5.28e-08,0.001995,-0.00016870312500000002
5.3e-08,0.0019959375,0.00023129687499999995
5.32e-08,0.0021290625,0.000134421875
5.34e-08,0.002115,7.817187500000001e-05
5.36e-08,0.0019790625,0.00018129687499999993
5.38e-08,0.002175,-0.00016557812500000004
5.4e-08,0.0022940625,0.00012817187499999992
5.42e-08,0.0020859375,-7.182812500000006e-05
5.44e-08,0.00228,8.129687499999999e-05
5.46e-08,0.0022940625,8.442187499999997e-05
5.48e-08,0.0022659375,-0.00021245312500000008
5.5e-08,0.0022490625,0.000134421875
5.52e-08,0.002325,8.442187499999997e-05
5.54e-08,0.002565,0.00012817187499999992
5.56e-08,0.002281875,-0.000318703125
5.58e-08,0.002325,-0.00021557812500000006
5.6e-08,0.0025809375,0.00017817187499999994
5.62e-08,0.00225,-1.8703125000000057e-05
5.64e-08,0.0023840625,0.00023442187499999993
5.66e-08,0.0025059375,-6.870312500000008e-05
5.68e-08,0.0023690625,0.000334421875
5.7e-08,0.0024,8.442187499999997e-05
5.72e-08,0.0025040625,0.00017817187499999994
5.74e-08,0.0025059375,0.00017817187499999994
5.76e-08,0.0024740625,-0.00011245312500000003
5.78e-08,0.00258,0.000334421875
5.8e-08,0.0024740625,0.00012817187499999992
5.82e-08,0.00246,-1.8703125000000057e-05
5.84e-08,0.0024309375,0.00043442187499999997
5.86e-08,0.00246,-0.000118703125
5.88e-08,0.0024,3.754687499999993e-05
5.9e-08,0.002535,-6.870312500000008e-05
5.92e-08,0.00258,0.00033129687499999994
5.94e-08,0.0025040625,-0.00011557812500000001
5.96e-08,0.0027009375,-0.000365578125
5.98e-08,0.00264,-0.000471828125
6e-08,0.00267,-0.000918703125
6.02e-08,0.00261,-0.000365578125
6.04e-08,0.002625,-0.000471828125
6.06e-08,0.0026071875,-0.000515578125
6.08e-08,0.0024909375,3.1296874999999966e-05
6.1e-08,0.002775,0.000728171875
6.12e-08,0.0024459375,0.001081296875
6.14e-08,0.0025809375,0.0013844218749999998
6.16e-08,0.002728125,0.001881296875
6.18e-08,0.002475,0.001781296875
6.2e-08,0.0026559375,0.002128171875
6.22e-08,0.002565,0.002231296875
6.24e-08,0.002715,0.0019312968749999999
6.26e-08,0.0026990625,0.001881296875
6.28e-08,0.002565,0.001328171875
6.3e-08,0.002655,0.000834421875
6.32e-08,0.002473125,0.001131296875
6.34e-08,0.00264,0.0009312968749999999
6.36e-08,0.0025509375,0.0007875468749999999
6.38e-08,0.0026690625,0.000884421875
6.4e-08,0.00267,0.000678171875
6.42e-08,0.002625,0.000784421875
6.44e-08,0.0026259375,0.0009344218749999999
6.46e-08,0.0024309375,0.00017817187499999994
6.48e-08,0.00264,0.00048442187499999993
6.5e-08,0.00252,0.000431296875
6.52e-08,0.0025209375,-0.00011557812500000001
6.54e-08,0.0026240625,-0.000418703125
6.56e-08,0.0026559375,-0.000818703125
6.58e-08,0.002685,-0.000615578125
6.6e-08,0.00255,-0.0008218281250000001
6.62e-08,0.002715,-0.001265578125
6.64e-08,0.00255,-0.0012249531250000001
6.66e-08,0.0026540625,-0.001462453125
6.68e-08,0.0026390625,-0.0007187031249999999
6.7e-08,0.00255,-0.0006187031250000001
6.72e-08,0.0027309375,-0.000562453125
6.74e-08,0.00252,-0.00027182812499999993
6.76e-08,0.00258,-0.000515578125
6.78e-08,0.00267,-1.8703125000000057e-05
6.8e-08,0.0025959375,3.1296874999999966e-05
6.82e-08,0.002638125,-0.00021557812500000006
6.84e-08,0.0025509375,-6.557812499999999e-05
6.86e-08,0.0026090625,0.00023129687499999995
6.88e-08,0.0025940625,-1.5578125000000075e-05
6.9e-08,0.00273,0.00017817187499999994
6.92e-08,0.002625,0.00038442187499999994
6.94e-08,0.0026259375,0.00018129687499999993
6.96e-08,0.0025340625,0.000778171875
6.98e-08,0.002488125,0.00048442187499999993
7e-08,0.002775,0.0006812968749999999
7.02e-08,0.002505,0.000925046875
7.04e-08,0.00249,0.0006844218749999999
7.06e-08,0.0025790625,0.001181296875
7.08e-08,0.0026090625,-0.0003845608838566318
7.1e-08,0.002761875,-0.000267143129711366
7.12e-08,0.002475,-8.208674875515666e-05
7.14e-08,0.0026090625,-2.823643554276248e-05
7.16e-08,0.0024740625,-0.0005268751451465079
7.18e-08,0.00246,-0.00043624367342582856
7.2e-08,0.0025509375,-1.8623507960461892e-05
7.22e-08,0.00243,5.9731914476922275e-05
7.24e-08,0.002535,-9.227399012015743e-06
7.26e-08,0.0024590625,0.00030673401112131645
7.28e-08,0.002641875,-0.00015796199410714152
7.3e-08,0.002445,-0.00017979516331302885
7.32e-08,0.002505,-1.7760563918707872e-05
7.34e-08,0.0024440625,-0.0002590254018364353
7.36e-08,0.00246,-0.00028138839986303617
7.38e-08,0.002506875,-4.849862656275547e-05
7.4e-08,0.0023390625,-0.0002700700993819276
7.42e-08,0.0024590625,-9.341529903365783e-05
7.44e-08,0.0023840625,5.692305197140739e-05
7.46e-08,0.0024309375,0.00020215298656225717
7.48e-08,0.0026240625,1.7099511865154202e-05
7.5e-08,0.00237,-0.00030538384320674775
7.52e-08,0.0023990625,-0.00022280492782917553
7.54e-08,0.00246,7.838064678097768e-05
7.56e-08,0.002445,-0.00015030204218452367
7.58e-08,0.002355,-4.945296270227771e-05
7.6e-08,0.0024909375,0.00034315108060153904
7.62e-08,0.0025040625,-0.00023418998161693828
7.64e-08,0.0022359375,7.833867757193712e-05
7.66e-08,0.00246,0.0001353215869837305
7.68e-08,0.002488125,-0.0002554741658490944
7.7e-08,0.0024609375,-3.837329282316622e-05
7.72e-08,0.00243,-7.025241521866405e-05
7.74e-08,0.002505,0.00033808491757831514
7.76e-08,0.0024890625,-1.4218262577863912e-05
7.78e-08,0.002326875,8.958503538317893e-05
7.8e-08,0.0024890625,-0.00026097384221265976
7.82e-08,0.002145,-0.0001752246239564415
7.84e-08,0.0023540625,-2.302265848429966e-05
7.86e-08,0.0024290625,-0.000240711281507123
7.88e-08,0.002235,-5.23218595018574e-06
7.9e-08,0.0023409375,-0.0005262725550265291
7.92e-08,0.0023559375,1.9891681743721493e-05
7.94e-08,0.0024740625,8.712206330962632e-05
7.96e-08,0.0022959375,9.164347129624968e-05
7.98e-08,0.0023859375,-5.778403418673642e-06
8e-08,0.002445,7.088221009619113e-05
8.02e-08,0.002263125,-4.5744686300578726e-05
8.04e-08,0.0024009375,-0.0002803145442013598
8.06e-08,0.00249,-1.9299062380075487e-05
8.08e-08,0.002325,0.0001598443818556417
8.1e-08,0.0023240625,-1.883042219822605e-05
8.12e-08,0.0023259375,0.0001135128977291626
8.14e-08,0.0023859375,-0.000245113999133821
8.16e-08,0.0023240625,0.00011429638205412417
8.18e-08,0.002235,0.00012204042944315635
8.2e-08,0.0023109375,-0.00036530979527525496
8.22e-08,0.00249,-0.00031813599256676943
8.24e-08,0.00225,-0.0004292186093416449
8.26e-08,0.0022509375,-0.0002767266465372268
8.28e-08,0.0024609375,-3.3240510548954046e-05
8.3e-08,0.002205,-0.00010377448271438034
8.32e-08,0.0023990625,8.955994180757683e-05
8.34e-08,0.002325,5.991765753810286e-05
8.36e-08,0.0022040625,-0.00022074826042824727
8.38e-08,0.0023409375,-0.0002498768567528631
8.4e-08,0.0023540625,-8.447563231307773e-06
8.42e-08,0.002383125,-4.0947801329976197e-05
8.44e-08,0.0022509375,0.00030017990442985574
8.46e-08,0.0024,0.00012199611491076253
8.48e-08,0.0024,-5.4657315573672075e-05
8.5e-08,0.0022959375,-8.608201351149542e-05
8.52e-08,0.0022340625,4.183750701650162e-05
8.54e-08,0.0023240625,0.0002385963094991688
8.56e-08,0.0023859375,8.047228878428239e-05
8.58e-08,0.00216,0.0002013893270070525
